1.8652,-0.16538,-0.10811,-0.058663,-0.046135,-0.094544,-0.061846,-0.095714,0,0,0,-0.05312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028384
-0.16538,1.8778,-0.13873,-0.088103,-0.11673,-0.075389,0,-0.065365,0,0,0,-0.020251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096499
-0.10811,-0.13873,1.9451,-0.26535,-0.092928,-0.13368,-0.11576,-0.11047,-0.019247,-0.0082298,0,-0.042453,0,-0.041108,-0.013799,-0.03215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15247
-0.058663,-0.088103,-0.26535,1.9602,-0.066142,-0.1231,-0.065565,-0.064963,-0.072915,0,0,0,0,-0.011394,0,-0.0070368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12627
-0.046135,-0.11673,-0.092928,-0.066142,2.0035,-0.18774,-0.025503,-0.024954,-0.0057099,-0.02213,0,-0.0033605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18655
-0.094544,-0.075389,-0.13368,-0.1231,-0.18774,1.891,0,0,0,-0.013673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1644
-0.061846,0,-0.11576,-0.065565,-0.025503,0,1.8929,-0.31562,-0.031726,-0.051361,0,-0.04207,0,-0.0039739,-0.020548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046599
-0.095714,-0.065365,-0.11047,-0.064963,-0.024954,0,-0.31562,1.9018,0,0,-0.069852,-0.065289,0,-0.035819,-0.0045933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017874
0,0,-0.019247,-0.072915,-0.0057099,0,-0.031726,0,1.8856,-0.12821,0,0,0,-0.038621,-0.0848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068478
0,0,-0.0082298,0,-0.02213,-0.013673,-0.051361,0,-0.12821,1.8909,0,0,-0.014794,0,-0.0039647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045473
0,0,0,0,0,0,0,-0.069852,0,0,1.833,-0.25617,-0.19509,-0.09978,-0.12508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.05312,-0.020251,-0.042453,0,-0.0033605,0,-0.04207,-0.065289,0,0,-0.25617,1.8506,-0.16514,-0.11023,-0.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.014794,-0.19509,-0.16514,1.8621,-0.24116,-0.17888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.041108,-0.011394,0,0,-0.0039739,-0.035819,-0.038621,0,-0.09978,-0.11023,-0.24116,1.8485,-0.31277,-0.046306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.013799,0,0,0,-0.020548,-0.0045933,-0.0848,-0.0039647,-0.12508,-0.17846,-0.17888,-0.31277,1.8621,-0.058522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.03215,-0.0070368,0,0,0,0,0,0,0,0,0,-0.046306,-0.058522,1.8557,-0.1654,0,0,0,0,0,0,0,0,0,0,0,-0.10743,0,-0.16061,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1654,1.8935,0,0,0,0,0,0,0,0,0,0,0,-0.020541,0,-0.26416,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8807,-0.14795,-0.028111,0,0,0,0,0,0,0,-0.30159,-0.0038295,0,0,-0.056523,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14795,1.8587,0,0,0,0,0,0,0,0,-0.17236,-0.053582,0,0,-0.035084,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028111,0,1.8705,0,0,0,0,0,0,0,-0.10048,0,0,0,-0.038514,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9444,-0.17183,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17183,1.9444,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0369,0,0,-0.011289,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8781,-0.015467,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015467,1.8001,0,0,0,0,0,0,0,0
